SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 12:55,2.947,40.66,39.83,9.95,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 13:00,3.525,30.74,45.08,9.95,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 13:05,3.724,29.06,42.39,10.1,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 13:10,3.798,26.41,44.3,10.19,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 13:15,3.618,35.33,43.39,10.35,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 13:20,3.198,32.12,45.33,10.54,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 13:25,2.894,41.7,63.47,10.6,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 13:30,3.295,40.8,48.79,10.8,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 13:35,3.533,32.54,50.82,10.73,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 13:40,3.313,31.7,47.81,10.67,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 13:45,2.754,40.27,45.1,10.82,0.002
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 13:50,3.786,32.95,47.81,10.71,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 13:55,3.768,41.23,49.81,10.47,0.004
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 14:00,4.177,32.75,48.82,10.43,0.011
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 14:05,3.684,28.13,44.93,10.38,0.005
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 14:10,3.265,43.77,54.76,10.47,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 14:15,3.001,36.27,43.68,10.56,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 14:20,4.026,19.36,41.66,10.53,0.006
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 14:55,2.473,35.03,43.79,10.59,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 15:05,3.029,31.82,43.7,10.57,0.023
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 15:10,3.066,31.92,40.96,10.62,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 15:25,,45.84,46.92,10.64,0.011
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-1? 15:30,2.775,37.49,50.77,10.73,0.005
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 08:55,2.213,9.55,65.34,8.42,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 09:00,1.861,91.4,64.61,8.73,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 09:05,1.528,75.83,141.5,9.05,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 09:10,1.689,79.47,180.6,9.34,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 09:15,1.909,75.83,135.8,9.3,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 09:20,2.069,62.48,148.8,9.37,0.02
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 09:25,2.871,90,155.9,9.46,0.007
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 09:30,1.463,76.62,196.6,9.78,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 09:35,2.003,67.74,206.8,10.14,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 09:40,1.926,73.51,196.7,10.53,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 09:45,1.777,74.4,215.3,10.85,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 09:50,2.767,43.78,126.4,10.47,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 09:55,2.389,81,204.3,10.44,0.002
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 10:00,1.191,44.82,201.5,10.77,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 10:05,2.86,18.53,144.5,10.9,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 10:10,2.142,65.43,195.6,10.9,0.002
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 10:15,1.601,75.83,197.4,11,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 10:20,2.077,72.42,185.9,11.08,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 10:25,1.937,81.6,176.4,11.03,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 10:30,1.884,80.4,205.8,10.85,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 10:35,2.143,72.26,204.6,10.85,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 10:40,2.18,57.99,195.4,11.02,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 10:45,2.174,53.24,186,11.15,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 10:50,2.11,55.13,192.3,11.33,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 10:55,2.182,63.38,194.5,11.24,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 11:00,2.419,57.82,173.1,11.02,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 11:05,2.045,59.57,180.3,10.96,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 11:10,1.683,65.11,206.1,11.02,0.006
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 11:20,2.137,55.8,180.6,11.06,0.091
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 11:30,1.641,44.84,184.2,11.12,0.11
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 11:35,2.289,47.17,171.9,11.43,0.009
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 11:40,1.689,49.18,200.5,11.82,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 11:45,1.732,51.8,185.6,12,0.046
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 11:55,2.239,64,181.8,12.13,0.009
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 12:00,2.477,40.86,166.7,12.17,0.009
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 12:05,1.951,52.11,158.2,12.47,0.005
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 12:10,2.05,42.26,177.7,12.8,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 12:15,2.413,33.52,173.7,12.91,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 12:20,2.684,31,161,12.89,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 12:25,2.405,20.95,158.4,12.79,0.007
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 12:30,2.04,26.21,154.2,12.86,0.043
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 12:35,2.365,16.74,162.1,12.91,0.022
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 12:40,2.05,10.37,202.3,13.1,0.025
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-2? 12:45,2.472,32.37,163.6,13.17,0.002
